row_id,index,stageIds,gameId,createdAt,targetNum,repNum,trialNum,numPlayers,text,spellchecked,is.chitchat,playerId,target,role,type,countCorrect,speaker,submitted
mrYJZqxcBjnRb6gWf,5,"duCkxFFYfwuFrgy8v,bF9LTkfZmA8u4Reh3",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,5,0,5,6,✅,,,oeNpkFcL6itvFhJmt,/experiment/tangram_A.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
mrYJZqxcBjnRb6gWf,5,"duCkxFFYfwuFrgy8v,bF9LTkfZmA8u4Reh3",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,5,0,5,6,✅,,,x6kBerTi7sNyEPjaZ,/experiment/tangram_A.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
ab86zLvNxm62WSbry,6,"PptgABvzygfexTqWi,KDn5dTqBZEwM6Kca4",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,6,0,6,6,looks like someone dancing with back leg in the air,looks like someone dancing with back leg in the air,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_I.png,speaker,message,5,NcuLMvmyrYC2bPyqg,TRUE
ab86zLvNxm62WSbry,6,"PptgABvzygfexTqWi,KDn5dTqBZEwM6Kca4",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,6,0,6,6,✅,,,vYeh5BokXWWNWraAN,/experiment/tangram_I.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
ab86zLvNxm62WSbry,6,"PptgABvzygfexTqWi,KDn5dTqBZEwM6Kca4",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,6,0,6,6,✅,,,oeNpkFcL6itvFhJmt,/experiment/tangram_I.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
ab86zLvNxm62WSbry,6,"PptgABvzygfexTqWi,KDn5dTqBZEwM6Kca4",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,6,0,6,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_I.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
d6hJvrbYqr9gimPJy,7,"dkGmw5j8piRC9ECot,QD6EfzSxtd9agaoCP",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,7,0,7,6,siding position what looks like a turtle shell for a back,siding position what looks like a turtle shell for a back,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_F.png,speaker,message,5,NcuLMvmyrYC2bPyqg,TRUE
d6hJvrbYqr9gimPJy,7,"dkGmw5j8piRC9ECot,QD6EfzSxtd9agaoCP",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,7,0,7,6,sitting,sitting,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_F.png,speaker,message,5,NcuLMvmyrYC2bPyqg,TRUE
d6hJvrbYqr9gimPJy,7,"dkGmw5j8piRC9ECot,QD6EfzSxtd9agaoCP",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,7,0,7,6,✅,,,oeNpkFcL6itvFhJmt,/experiment/tangram_F.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
d6hJvrbYqr9gimPJy,7,"dkGmw5j8piRC9ECot,QD6EfzSxtd9agaoCP",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,7,0,7,6,🤔,,,x9E3yYuPREoJbuu5z,/experiment/tangram_F.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
d6hJvrbYqr9gimPJy,7,"dkGmw5j8piRC9ECot,QD6EfzSxtd9agaoCP",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,7,0,7,6,facing left,facing left,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_F.png,speaker,message,5,NcuLMvmyrYC2bPyqg,TRUE
d6hJvrbYqr9gimPJy,7,"dkGmw5j8piRC9ECot,QD6EfzSxtd9agaoCP",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,7,0,7,6,❌,,,vYeh5BokXWWNWraAN,/experiment/tangram_F.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
d6hJvrbYqr9gimPJy,7,"dkGmw5j8piRC9ECot,QD6EfzSxtd9agaoCP",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,7,0,7,6,✅,,,vYeh5BokXWWNWraAN,/experiment/tangram_F.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
d6hJvrbYqr9gimPJy,7,"dkGmw5j8piRC9ECot,QD6EfzSxtd9agaoCP",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,7,0,7,6,maybe looks like they are sitting in a bowl,maybe looks like they are sitting in a bowl,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_F.png,speaker,message,5,NcuLMvmyrYC2bPyqg,TRUE
d6hJvrbYqr9gimPJy,7,"dkGmw5j8piRC9ECot,QD6EfzSxtd9agaoCP",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,7,0,7,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_F.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
d6hJvrbYqr9gimPJy,7,"dkGmw5j8piRC9ECot,QD6EfzSxtd9agaoCP",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,7,0,7,6,✅,,,vYeh5BokXWWNWraAN,/experiment/tangram_F.png,listener,message,5,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,bunny rabbit ears but on is a square sitting position facing left,bunny rabbit ears but on is a square sitting position facing left,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_G.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,one,one,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_G.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,🤔,,,oeNpkFcL6itvFhJmt,/experiment/tangram_G.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,🤔,,,x9E3yYuPREoJbuu5z,/experiment/tangram_G.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,triangle behind it,triangle behind it,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_G.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,✅,,,vYeh5BokXWWNWraAN,/experiment/tangram_G.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,square upper right of what would be the head,square upper right of what would be the head,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_G.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,left not right,left not right,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_G.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,im terrible at this...,,TRUE,NcuLMvmyrYC2bPyqg,/experiment/tangram_G.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,😂,,,vYeh5BokXWWNWraAN,/experiment/tangram_G.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,looks like someone lounging back facing lleft,looks like someone lounging back facing lleft,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_G.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,left,left,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_G.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
4cjE69HqqaQ3BMFoP,8,"dLkBm2aFuqhfwRTAv,DhsXcPBfs3gngFxGF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,8,0,8,6,my computer keyboard is not my friend,,TRUE,NcuLMvmyrYC2bPyqg,/experiment/tangram_G.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
B7CzS3oTeApSF93Zr,9,"dvTZ89E6nzhqT22PC,Kn7RrmZPGiBcKXNuM",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,9,0,9,6,person standing facing left,person standing facing left,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_D.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
B7CzS3oTeApSF93Zr,9,"dvTZ89E6nzhqT22PC,Kn7RrmZPGiBcKXNuM",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,9,0,9,6,🤔,,,vYeh5BokXWWNWraAN,/experiment/tangram_D.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
B7CzS3oTeApSF93Zr,9,"dvTZ89E6nzhqT22PC,Kn7RrmZPGiBcKXNuM",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,9,0,9,6,🤔,,,oeNpkFcL6itvFhJmt,/experiment/tangram_D.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
B7CzS3oTeApSF93Zr,9,"dvTZ89E6nzhqT22PC,Kn7RrmZPGiBcKXNuM",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,9,0,9,6,looks like they have there hands out to receive or give something,looks like they have their hands out to receive or give something,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_D.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
B7CzS3oTeApSF93Zr,9,"dvTZ89E6nzhqT22PC,Kn7RrmZPGiBcKXNuM",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,9,0,9,6,✅,,,vYeh5BokXWWNWraAN,/experiment/tangram_D.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
B7CzS3oTeApSF93Zr,9,"dvTZ89E6nzhqT22PC,Kn7RrmZPGiBcKXNuM",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,9,0,9,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_D.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
B7CzS3oTeApSF93Zr,9,"dvTZ89E6nzhqT22PC,Kn7RrmZPGiBcKXNuM",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,9,0,9,6,✅,,,oeNpkFcL6itvFhJmt,/experiment/tangram_D.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,triangle head no features 12 sides,triangle head no features 12 sides,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_H.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,❌,,,Esenvi68FMsjtdDpy,/experiment/tangram_H.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,looks like a simple silloutte,looks like a simple silhouette,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_H.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,❌,,,x9E3yYuPREoJbuu5z,/experiment/tangram_H.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,❌,,,vYeh5BokXWWNWraAN,/experiment/tangram_H.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,🤔,,,oeNpkFcL6itvFhJmt,/experiment/tangram_H.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,blob no features diamond head,blob no features diamond head,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_H.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,✅,,,oeNpkFcL6itvFhJmt,/experiment/tangram_H.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,not triangle so sorry,not triangle so sorry,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_H.png,speaker,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,🤔,,,vYeh5BokXWWNWraAN,/experiment/tangram_H.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,✅,,,vYeh5BokXWWNWraAN,/experiment/tangram_H.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,✅,,,vYeh5BokXWWNWraAN,/experiment/tangram_H.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
cSkG6bFwvYYaSDqTZ,10,"5RFe9hQ5tfM7oyByt,FXmiRJ25dNDCjuJiK",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,10,0,10,6,❌,,,x9E3yYuPREoJbuu5z,/experiment/tangram_H.png,listener,message,3,NcuLMvmyrYC2bPyqg,TRUE
gwPFcwsu6Gt7ZR8Pv,11,"ss3yfL9HXyjwnysAf,TfC5hwTv4fSqPt3Y2",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,11,0,11,6,facing right mid squat looks like hand our out to pray or receive something,facing right mid squat looks like hand our out to pray or receive something,FALSE,NcuLMvmyrYC2bPyqg,/experiment/tangram_L.png,speaker,message,4,NcuLMvmyrYC2bPyqg,TRUE
gwPFcwsu6Gt7ZR8Pv,11,"ss3yfL9HXyjwnysAf,TfC5hwTv4fSqPt3Y2",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,11,0,11,6,✅,,,oeNpkFcL6itvFhJmt,/experiment/tangram_L.png,listener,message,4,NcuLMvmyrYC2bPyqg,TRUE
gwPFcwsu6Gt7ZR8Pv,11,"ss3yfL9HXyjwnysAf,TfC5hwTv4fSqPt3Y2",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,11,0,11,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_L.png,listener,message,4,NcuLMvmyrYC2bPyqg,TRUE
gwPFcwsu6Gt7ZR8Pv,11,"ss3yfL9HXyjwnysAf,TfC5hwTv4fSqPt3Y2",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,11,0,11,6,✅,,,vYeh5BokXWWNWraAN,/experiment/tangram_L.png,listener,message,4,NcuLMvmyrYC2bPyqg,TRUE
gwPFcwsu6Gt7ZR8Pv,11,"ss3yfL9HXyjwnysAf,TfC5hwTv4fSqPt3Y2",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,11,0,11,6,❌,,,vYeh5BokXWWNWraAN,/experiment/tangram_L.png,listener,message,4,NcuLMvmyrYC2bPyqg,TRUE
kczaNhkG8iHANWZXX,12,"RpDcLT2PAXX8MpGcq,ciALbRpJn2mxTwEey",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,0,1,12,6,Kneeling,Kneeling,FALSE,oeNpkFcL6itvFhJmt,/experiment/tangram_B.png,speaker,message,3,oeNpkFcL6itvFhJmt,TRUE
kczaNhkG8iHANWZXX,12,"RpDcLT2PAXX8MpGcq,ciALbRpJn2mxTwEey",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,0,1,12,6,🤔,,,vYeh5BokXWWNWraAN,/experiment/tangram_B.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
kczaNhkG8iHANWZXX,12,"RpDcLT2PAXX8MpGcq,ciALbRpJn2mxTwEey",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,0,1,12,6,Hands like seperate triangle,Hands like seperate triangle,FALSE,oeNpkFcL6itvFhJmt,/experiment/tangram_B.png,speaker,message,3,oeNpkFcL6itvFhJmt,TRUE
kczaNhkG8iHANWZXX,12,"RpDcLT2PAXX8MpGcq,ciALbRpJn2mxTwEey",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,0,1,12,6,Facing right,Facing right,FALSE,oeNpkFcL6itvFhJmt,/experiment/tangram_B.png,speaker,message,3,oeNpkFcL6itvFhJmt,TRUE
kczaNhkG8iHANWZXX,12,"RpDcLT2PAXX8MpGcq,ciALbRpJn2mxTwEey",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,0,1,12,6,Shoulders like triangle,Shoulders like triangle,FALSE,oeNpkFcL6itvFhJmt,/experiment/tangram_B.png,speaker,message,3,oeNpkFcL6itvFhJmt,TRUE
kczaNhkG8iHANWZXX,12,"RpDcLT2PAXX8MpGcq,ciALbRpJn2mxTwEey",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,0,1,12,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_B.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
YYMwCHtXdy5XTpYmA,13,"uZZDTtz93874AvdFt,7gutDkwrbk8ufEGKZ",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,1,1,13,6,Simplest one.,Simplest one.,FALSE,oeNpkFcL6itvFhJmt,/experiment/tangram_H.png,speaker,message,5,oeNpkFcL6itvFhJmt,TRUE
YYMwCHtXdy5XTpYmA,13,"uZZDTtz93874AvdFt,7gutDkwrbk8ufEGKZ",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,1,1,13,6,🤔,,,Esenvi68FMsjtdDpy,/experiment/tangram_H.png,listener,message,5,oeNpkFcL6itvFhJmt,TRUE
YYMwCHtXdy5XTpYmA,13,"uZZDTtz93874AvdFt,7gutDkwrbk8ufEGKZ",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,1,1,13,6,🤔,,,x9E3yYuPREoJbuu5z,/experiment/tangram_H.png,listener,message,5,oeNpkFcL6itvFhJmt,TRUE
YYMwCHtXdy5XTpYmA,13,"uZZDTtz93874AvdFt,7gutDkwrbk8ufEGKZ",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,1,1,13,6,"Sitting, facing slight right","Sitting, facing slight right",FALSE,oeNpkFcL6itvFhJmt,/experiment/tangram_H.png,speaker,message,5,oeNpkFcL6itvFhJmt,TRUE
YYMwCHtXdy5XTpYmA,13,"uZZDTtz93874AvdFt,7gutDkwrbk8ufEGKZ",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,1,1,13,6,✅,,,NcuLMvmyrYC2bPyqg,/experiment/tangram_H.png,listener,message,5,oeNpkFcL6itvFhJmt,TRUE
YYMwCHtXdy5XTpYmA,13,"uZZDTtz93874AvdFt,7gutDkwrbk8ufEGKZ",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,1,1,13,6,✅,,,vYeh5BokXWWNWraAN,/experiment/tangram_H.png,listener,message,5,oeNpkFcL6itvFhJmt,TRUE
YYMwCHtXdy5XTpYmA,13,"uZZDTtz93874AvdFt,7gutDkwrbk8ufEGKZ",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,1,1,13,6,Can't see arms or legs separately,Can't see arms or legs separately,FALSE,oeNpkFcL6itvFhJmt,/experiment/tangram_H.png,speaker,message,5,oeNpkFcL6itvFhJmt,TRUE
YYMwCHtXdy5XTpYmA,13,"uZZDTtz93874AvdFt,7gutDkwrbk8ufEGKZ",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,1,1,13,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_H.png,listener,message,5,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,"Kneeling, facing right, hands out but connected to rest","Kneeling, facing right, hands out but connected to rest",FALSE,oeNpkFcL6itvFhJmt,/experiment/tangram_K.png,speaker,message,3,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_K.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,Feet up at back in triangle,Feet up at back in triangle,FALSE,oeNpkFcL6itvFhJmt,/experiment/tangram_K.png,speaker,message,3,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,✅,,,vYeh5BokXWWNWraAN,/experiment/tangram_K.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_K.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_K.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_K.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,😂,,,x9E3yYuPREoJbuu5z,/experiment/tangram_K.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,😂,,,x9E3yYuPREoJbuu5z,/experiment/tangram_K.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,😂,,,x9E3yYuPREoJbuu5z,/experiment/tangram_K.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
iZwwgBhEnseNPCmXG,14,"Cc28Qh8AK9dNAwQ5s,pRkcSgYKNwmhKqvNF",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,2,1,14,6,✅,,,NcuLMvmyrYC2bPyqg,/experiment/tangram_K.png,listener,message,3,oeNpkFcL6itvFhJmt,TRUE
5omhTFmnrqG54xBFt,15,"7qMQSRgJs6YyRwPGQ,hnp8Wj8SgcnGAPaXh",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,3,1,15,6,"Facing left, hands out, standing","Facing left, hands out, standing",FALSE,oeNpkFcL6itvFhJmt,/experiment/tangram_D.png,speaker,message,2,oeNpkFcL6itvFhJmt,TRUE
5omhTFmnrqG54xBFt,15,"7qMQSRgJs6YyRwPGQ,hnp8Wj8SgcnGAPaXh",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,3,1,15,6,✅,,,x9E3yYuPREoJbuu5z,/experiment/tangram_D.png,listener,message,2,oeNpkFcL6itvFhJmt,TRUE
5omhTFmnrqG54xBFt,15,"7qMQSRgJs6YyRwPGQ,hnp8Wj8SgcnGAPaXh",udpHCXjyeQo7jrdMv,2022-08-10T18:18:35Z,3,1,15,6,✅,,,NcuLMvmyrYC2bPyqg,/experiment/tangram_D.png,listener,message,2,oeNpkFcL6itvFhJmt,TRUE
